NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
LRRC58	1	LRRC58	
STK38L	1	STK38L	
ENSG00000250546	1	LOC101928978	
IRAK1BP1	1	IRAK1BP1	
MID1	1	MID1	
HNRNPCP2	1	HNRNPCP2	
ZNF420	1	ZNF420	
SELENOK	1	SELENOK	
ARHGEF11	1	ARHGEF11	
MECOM	1	MECOM	
GCFC2	1	GCFC2	
FOXA3	1	FOXA3	
RIOK2	1	RIOK2	
PTCD2	1	PTCD2	
RNASET2	1	RNASET2	
USP51	1	USP51	
SYK	1	SYK	
TBC1D31	1	TBC1D31	
ZWILCH	1	ZWILCH	
MZT2B	1	MZT2B	
DNMT1	1	DNMT1	
CORO1C	1	CORO1C	
AKR1B1	1	AKR1B1	
LOXL3	1	LOXL3	
SLC25A4	1	SLC25A4	
FBXW9	1	FBXW9	
RANBP2	1	RANBP2	
TBC1D7	1	TBC1D7	
CHD8	1	CHD8	
G3BP1	1	G3BP1	
WDFY1	1	WDFY1	
PDE5A	1	PDE5A	
WDHD1	1	WDHD1	
UQCR10	1	UQCR10	
FCF1	1	FCF1	
BRK1	1	BRK1	
EPDR1	1	EPDR1	
RABL6	1	RABL6	
EZH2	1	EZH2	
PLCXD3	1	PLCXD3	
USP45	1	USP45	
LRTM1	1	LRTM1	
CCT4	1	CCT4	
CYP4F60P	1	CYP4F60P	
NAA50	1	NAA50	
ENSG00000269001	1	ZNF818P	
FBXL4	1	FBXL4	
RTF1	1	RTF1	
UBE2G2	1	UBE2G2	
HMGN1P36	1	HMGN1P36	
FKBP4	1	FKBP4	
MMP2	1	MMP2	
CHAC2	1	CHAC2	
CYP2S1	1	CYP2S1	
ELOC	1	ELOC	
FKBP5	1	FKBP5	
B3GNT7	1	B3GNT7	
POMGNT1	1	POMGNT1	
ZNF8-DT	1	ZNF8-DT	
CENPU	1	CENPU	
DDX19A	1	DDX19A	
MARK3	1	MARK3	
IFIH1	1	IFIH1	
TMEM86B	1	TMEM86B	
ANKRD52	1	ANKRD52	
PI4KAP1	1	PI4KAP1	
CDC25A	1	CDC25A	
TACC3	1	TACC3	
MAGOHB	1	MAGOHB	
RBM42	1	RBM42	
CHERP	1	CHERP	
ZNF670	1	ZNF670	
DLST	1	DLST	
SF3B4	1	SF3B4	
CENPH	1	CENPH	
KDM1A	1	KDM1A	
UBB	1	UBB	
NUP98	1	NUP98	
CIRBP-AS1	1	CIRBP-AS1	
PSMA3	1	PSMA3	
UCKL1-AS1	1	UCKL1-AS1	
SNRPB2	1	SNRPB2	
MKKS	1	MKKS	
FSTL3	1	FSTL3	
TSSC4	1	TSSC4	
NUP107	1	NUP107	
GIGYF2	1	GIGYF2	
NUP58	1	NUP58	
APOH	1	APOH	
HMGB3P24	1	HMGB3P24	
TUBAP2	1	TUBAP2	
CIP2A	1	CIP2A	
ATP5PD	1	ATP5PD	
ZBTB26	1	ZBTB26	
TYRO3	1	TYRO3	
AFG1L	1	AFG1L	
XRCC2	1	XRCC2	
GTF3C3	1	GTF3C3	
CAB39L	1	CAB39L	
COL4A2	1	COL4A2	
LINC02159	1	LINC02159	
DDX55	1	DDX55	
NDUFB4	1	NDUFB4	
ENSG00000231995	1	LOC643630	
ASXL3	1	ASXL3	
ATP5PB	1	ATP5PB	
EXOSC3P1	1	EXOSC3P1	
BDP1	1	BDP1	
ZNF253	1	ZNF253	
TRMT10C	1	TRMT10C	
HNRNPA2B1	1	HNRNPA2B1	
ACTR10	1	ACTR10	
FOXD4L1	1	FOXD4L1	
LAS1L	1	LAS1L	
CCAR1	1	CCAR1	
ITPKA	1	ITPKA	
NFKBIB	1	NFKBIB	
HMGB1	1	HMGB1	
SLC9A3-AS1	1	SLC9A3-AS1	
BSPRY	1	BSPRY	
TMEM242	1	TMEM242	
C8orf33	1	C8orf33	
GOT2	1	GOT2	
ATAD2	1	ATAD2	
CCDC71	1	CCDC71	
APOC2	1	APOC2	
TMEM255B	1	TMEM255B	
ANP32B	1	ANP32B	
SLC25A44	1	SLC25A44	
CRYBB2P1	1	CRYBB2P1	
TOP2B	1	TOP2B	
WDR48	1	WDR48	
AIDA	1	AIDA	
ZCCHC12	1	ZCCHC12	
POLR2B	1	POLR2B	
SCNM1	1	SCNM1	
NIPA2	1	NIPA2	
PTOV1-AS2	1	PTOV1-AS2	
MTCH2	1	MTCH2	
EGR3	1	EGR3	
TAF13	1	TAF13	
NDUFS7	1	NDUFS7	
LINC00319	1	LINC00319	
RUVBL2	1	RUVBL2	
C19orf25	1	C19orf25	
ZNF547	1	ZNF547	
CPA2	1	CPA2	
PPP2R1B	1	PPP2R1B	
ZNF202	1	ZNF202	
UBL5	1	UBL5	
CISH	1	CISH	
ZCCHC9	1	ZCCHC9	
XPO7	1	XPO7	
PEF1	1	PEF1	
SPECC1	1	SPECC1	
HNRNPR	1	HNRNPR	
ATP5ME	1	ATP5ME	
PMS2P11	1	PMS2P11	
ELP5	1	ELP5	
ZNF45	1	ZNF45	
TTC19	1	TTC19	
DRAIC	1	DRAIC	
TRAPPC13	1	TRAPPC13	
EIF2B3	1	EIF2B3	
NOM1	1	NOM1	
ABHD6	1	ABHD6	
SLC9A2	1	SLC9A2	
EMC7	1	EMC7	
CACNA2D1	1	CACNA2D1	
KRT20	1	KRT20	
POMGNT2	1	POMGNT2	
PLXNC1	1	PLXNC1	
DOP1B	1	DOP1B	
NNT	1	NNT	
FAM136A	1	FAM136A	
RNASEH2A	1	RNASEH2A	
ENOX2	1	ENOX2	
C2CD4D	1	C2CD4D	
HSP90AA2P	1	HSP90AA2P	
RAB15	1	RAB15	
LAP3	1	LAP3	
RNF144B	1	RNF144B	
NSMCE3	1	NSMCE3	
TP53BP2	1	TP53BP2	
IPO13	1	IPO13	
INPP4A	1	INPP4A	
SULT2A1	1	SULT2A1	
SYBU	1	SYBU	
CRLS1	1	CRLS1	
GLS	1	GLS	
DAZ2	1	DAZ2	
MRPL11	1	MRPL11	
PPM1D	1	PPM1D	
ZNF165	1	ZNF165	
MRPL55	1	MRPL55	
ENPP7P10	1	ENPP7P10	
ISM1	1	ISM1	
PTPN2	1	PTPN2	
RHOQP1	1	RHOQP1	
CBR3	1	CBR3	
ARL6IP6	1	ARL6IP6	
PRPSAP2	1	PRPSAP2	
CBX4	1	CBX4	
MYB	1	MYB	
SARS2	1	SARS2	
EBF1	1	EBF1	
NHLH1	1	NHLH1	
ZNF595	1	ZNF595	
GTF2H2	1	GTF2H2	
ZNF761	1	ZNF761	
UQCC3	1	UQCC3	
LINC01270	1	LINC01270	
GALNT11	1	GALNT11	
CALD1	1	CALD1	
CDK12	1	CDK12	
SAFB	1	SAFB	
CSTF2	1	CSTF2	
DCXR	1	DCXR	
SNRPEP4	1	SNRPEP4	
NDUFB7	1	NDUFB7	
MED26	1	MED26	
NPB	1	NPB	
LINC01451	1	LINC01451	
MTERF3	1	MTERF3	
AVEN	1	AVEN	
CDS1	1	CDS1	
ZMYM1	1	ZMYM1	
FLCN	1	FLCN	
STMN1	1	STMN1	
TUBA1C	1	TUBA1C	
ANKRD20A3P	1	ANKRD20A3P	
SETD9	1	SETD9	
RNF115	1	RNF115	
GRTP1	1	GRTP1	
BRCA1	1	BRCA1	
GON7	1	GON7	
GPN3	1	GPN3	
PRELID1P6	1	PRELID1P6	
SUCLG2-AS1	1	SUCLG2-AS1	
TRAPPC4	1	TRAPPC4	
LMNB1	1	LMNB1	
TARBP1	1	TARBP1	
EFNB2	1	EFNB2	
AP3D1	1	AP3D1	
CARM1	1	CARM1	
ZNF574	1	ZNF574	
DNAJB5	1	DNAJB5	
NDUFA5	1	NDUFA5	
MYO19	1	MYO19	
ZFAND5	1	ZFAND5	
TUSC8	1	TUSC8	
TCAIM	1	TCAIM	
RPSAP9	1	RPSAP9	
ANKRD33B	1	ANKRD33B	
SRP68	1	SRP68	
AKAP8	1	AKAP8	
ZNRF3	1	ZNRF3	
NRG4	1	NRG4	
DBI	1	DBI	
KDM7A-DT	1	KDM7A-DT	
TOMM40P4	1	TOMM40P4	
ENSG00000233834	1	LOC100506098	
PHF23	1	PHF23	
NCOA5	1	NCOA5	
RBBP5	1	RBBP5	
MIR4458HG	1	MIR4458HG	
SLC25A11	1	SLC25A11	
LARP7	1	LARP7	
RFC4	1	RFC4	
AUNIP	1	AUNIP	
CENPN	1	CENPN	
WDR53	1	WDR53	
TMEM39B	1	TMEM39B	
PTMAP9	1	PTMAP9	
FNBP1	1	FNBP1	
SOWAHCP2	1	SOWAHCP2	
TTLL11	1	TTLL11	
BRI3BP	1	BRI3BP	
TMCC3	1	TMCC3	
SLC3A1	1	SLC3A1	
GTF2A2	1	GTF2A2	
PRDM12	1	PRDM12	
C2	1	C2	
COX20	1	COX20	
TAF6	1	TAF6	
PDX1	1	PDX1	
KCNG1	1	KCNG1	
SRI	1	SRI	
LRFN1	1	LRFN1	
AURKAP1	1	AURKAP1	
CYB5B	1	CYB5B	
MRPS5	1	MRPS5	
TYW5	1	TYW5	
COA4	1	COA4	
SCML1	1	SCML1	
PSMC5	1	PSMC5	
UQCRHL	1	UQCRHL	
TRMT10A	1	TRMT10A	
LYPD8	1	LYPD8	
FABP5P2	1	FABP5P2	
IL2RG	1	IL2RG	
IREB2	1	IREB2	
PDE3B	1	PDE3B	
MORC2	1	MORC2	
PRRT3-AS1	1	PRRT3-AS1	
DHX29	1	DHX29	
TMTC3	1	TMTC3	
UTP14C	1	UTP14C	
SLC20A1	1	SLC20A1	
ZNF830	1	ZNF830	
MRPL19	1	MRPL19	
EMC4	1	EMC4	
TIPIN	1	TIPIN	
ZNF180	1	ZNF180	
NPC2	1	NPC2	
SNRPG	1	SNRPG	
HAUS5	1	HAUS5	
SRPX	1	SRPX	
AGK	1	AGK	
NUS1P1	1	NUS1P1	
CNTNAP2	1	CNTNAP2	
DNAH14	1	DNAH14	
ARHGAP11B	1	ARHGAP11B	
ZC3H8	1	ZC3H8	
MALRD1	1	MALRD1	
ANO3	1	ANO3	
OSGEP	1	OSGEP	
PPP1R26-AS1	1	PPP1R26-AS1	
PRKDC	1	PRKDC	
DDX3X	1	DDX3X	
U2AF2	1	U2AF2	
RPTOR	1	RPTOR	
ENY2	1	ENY2	
UBE2K	1	UBE2K	
GTPBP4	1	GTPBP4	
COX7B	1	COX7B	
NAP1L4	1	NAP1L4	
SMPDL3B	1	SMPDL3B	
ACTR3	1	ACTR3	
SMS	1	SMS	
ING2	1	ING2	
PLEKHM2	1	PLEKHM2	
ZNF204P	1	ZNF204P	
ODF2L	1	ODF2L	
ALKBH1	1	ALKBH1	
CSTF1	1	CSTF1	
CBX8	1	CBX8	
SDHC	1	SDHC	
AQP7P5	1	AQP7P5	
KLHL23	1	KLHL23	
SI	1	SI	
HAUS1	1	HAUS1	
ANAPC4	1	ANAPC4	
ICMT	1	ICMT	
ZNF697	1	ZNF697	
HYLS1	1	HYLS1	
C1orf216	1	C1orf216	
BAX	1	BAX	
ZNF468	1	ZNF468	
TCHH	1	TCHH	
MCAT	1	MCAT	
PMF1	1	PMF1	
TCHP	1	TCHP	
GAL	1	GAL	
GEMIN7	1	GEMIN7	
CYP7B1	1	CYP7B1	
NKRF	1	NKRF	
FIGN	1	FIGN	
HEXB	1	HEXB	
HMGB2	1	HMGB2	
MCM5	1	MCM5	
DGCR8	1	DGCR8	
SAAL1	1	SAAL1	
HOXA2	1	HOXA2	
DIS3L2	1	DIS3L2	
METAP1	1	METAP1	
RIC8B	1	RIC8B	
CILK1	1	CILK1	
RHNO1	1	RHNO1	
EIF5AP4	1	EIF5AP4	
SLC35A1	1	SLC35A1	
ZPR1	1	ZPR1	
INKA2	1	INKA2	
SKA2	1	SKA2	
RPAP2	1	RPAP2	
METTL14	1	METTL14	
UBE2L3	1	UBE2L3	
REN	1	REN	
MIS18BP1	1	MIS18BP1	
EEF1B2P6	1	EEF1B2P6	
ENC1	1	ENC1	
NOS2	1	NOS2	
MRPL13	1	MRPL13	
CDC27	1	CDC27	
SEPTIN7	1	SEPTIN7	
LZTS1	1	LZTS1	
POLR3B	1	POLR3B	
ITPRIP	1	ITPRIP	
UNC93A	1	UNC93A	
MUC13	1	MUC13	
CPSF7	1	CPSF7	
CLP1	1	CLP1	
CINP	1	CINP	
ANKRD44	1	ANKRD44	
GDAP1	1	GDAP1	
CKMT1B	1	CKMT1B	
AMMECR1	1	AMMECR1	
RBM26	1	RBM26	
FAF2	1	FAF2	
UHRF1BP1L	1	UHRF1BP1L	
CYP2AB1P	1	CYP2AB1P	
PA2G4P5	1	PA2G4P5	
ARHGAP11A-SCG5	1	ARHGAP11A-SCG5	
TRIP13	1	TRIP13	
AFP	1	AFP	
LINC02303	1	LINC02303	
CCDC85C	1	CCDC85C	
GYG2	1	GYG2	
CCDC107	1	CCDC107	
DDX10	1	DDX10	
ZNF85	1	ZNF85	
ZNF778	1	ZNF778	
CRYBA2	1	CRYBA2	
PRPF38A	1	PRPF38A	
MRPS28	1	MRPS28	
MCM8	1	MCM8	
FGFR4	1	FGFR4	
SOCS4	1	SOCS4	
PTAR1	1	PTAR1	
SUGP1	1	SUGP1	
ZMYND15	1	ZMYND15	
ACADM	1	ACADM	
PRIMA1	1	PRIMA1	
PSMC3	1	PSMC3	
GLRX5	1	GLRX5	
OR7E91P	1	OR7E91P	
MYL6B	1	MYL6B	
RPUSD4	1	RPUSD4	
OXCT2P1	1	OXCT2P1	
TXNDC16	1	TXNDC16	
MTFR2	1	MTFR2	
SGO2	1	SGO2	
TMEM14B	1	TMEM14B	
THEM4	1	THEM4	
TMEM138	1	TMEM138	
GHRLOS	1	GHRLOS	
TSHZ2	1	TSHZ2	
CENPK	1	CENPK	
MSH6	1	MSH6	
NOP10	1	NOP10	
RAB35	1	RAB35	
PPTC7	1	PPTC7	
HMGN2P3	1	HMGN2P3	
PMFBP1	1	PMFBP1	
XKR5	1	XKR5	
ZNF124	1	ZNF124	
NOLC1	1	NOLC1	
CTNNB1	1	CTNNB1	
VMA21	1	VMA21	
RAB11FIP2	1	RAB11FIP2	
STIM2	1	STIM2	
COP1	1	COP1	
RNF220	1	RNF220	
FAR2P2	1	FAR2P2	
ORC1	1	ORC1	
KCNA6	1	KCNA6	
GPR176	1	GPR176	
TAF6L	1	TAF6L	
FKBP1A	1	FKBP1A	
PLAAT1	1	PLAAT1	
CKS1BP2	1	CKS1BP2	
TCFL5	1	TCFL5	
DLGAP1	1	DLGAP1	
CC2D1B	1	CC2D1B	
PDS5B	1	PDS5B	
URB1	1	URB1	
LSM14B	1	LSM14B	
TRIM71	1	TRIM71	
INTS12	1	INTS12	
MFAP1	1	MFAP1	
DDC	1	DDC	
BPGM	1	BPGM	
UBE2T	1	UBE2T	
OLFML2B	1	OLFML2B	
TXNDC17	1	TXNDC17	
KCTD6	1	KCTD6	
MOSPD1	1	MOSPD1	
SCRIB	1	SCRIB	
MCM4	1	MCM4	
WDR4	1	WDR4	
ZNF77	1	ZNF77	
HNRNPA3P5	1	HNRNPA3P5	
SOD2	1	SOD2	
HMCES	1	HMCES	
NUCKS1	1	NUCKS1	
TUBB8B	1	TUBB8B	
UFD1	1	UFD1	
POLB	1	POLB	
DCDC2	1	DCDC2	
TMEM217	1	TMEM217	
KCTD10	1	KCTD10	
AGPAT5	1	AGPAT5	
SMIM13	1	SMIM13	
MCM2	1	MCM2	
MREG	1	MREG	
MTM1	1	MTM1	
OSGIN1	1	OSGIN1	
STK26	1	STK26	
MYL6	1	MYL6	
PRMT6	1	PRMT6	
TAF1A	1	TAF1A	
ZNF273	1	ZNF273	
EMC10	1	EMC10	
HOXC5	1	HOXC5	
POLE2	1	POLE2	
FAM110B	1	FAM110B	
IDNK	1	IDNK	
ZNF84	1	ZNF84	
FEZ1	1	FEZ1	
HMGB1P5	1	HMGB1P5	
WASH7P	1	WASH7P	
OIP5	1	OIP5	
MCCC2	1	MCCC2	
AGO3	1	AGO3	
TTK	1	TTK	
LRRC24	1	LRRC24	
KIFC1	1	KIFC1	
APBB2	1	APBB2	
CCND3	1	CCND3	
CKAP2	1	CKAP2	
EIF6	1	EIF6	
IFRD1	1	IFRD1	
HNRNPKP4	1	HNRNPKP4	
BSG	1	BSG	
CDC26	1	CDC26	
LAMA1	1	LAMA1	
NOCT	1	NOCT	
C5orf51	1	C5orf51	
ANKRD18A	1	ANKRD18A	
LINC02901	1	LINC02901	
MT-ATP8	1	ATP8	
GPSM1	1	GPSM1	
PTPN11	1	PTPN11	
TUBA1B	1	TUBA1B	
ZNF462	1	ZNF462	
NUDC	1	NUDC	
PABIR1	1	PABIR1	
ZNF484	1	ZNF484	
SMC1A	1	SMC1A	
CDC20P1	1	CDC20P1	
MIEF1	1	MIEF1	
MAP3K9-DT	1	MAP3K9-DT	
TEDC1	1	TEDC1	
RPL26L1	1	RPL26L1	
CRLF3	1	CRLF3	
MRPS24	1	MRPS24	
RPSAP15	1	RPSAP15	
NKX3-1	1	NKX3-1	
LINC02487	1	LINC02487	
CAMKV	1	CAMKV	
SNX14	1	SNX14	
HNRNPA1P16	1	HNRNPA1P16	
HTATSF1	1	HTATSF1	
TMED6	1	TMED6	
TMEM266	1	TMEM266	
GGH	1	GGH	
SF3B3	1	SF3B3	
C12orf4	1	C12orf4	
GFUS	1	GFUS	
DHRS7B	1	DHRS7B	
WDR74	1	WDR74	
MEA1	1	MEA1	
MRPL57	1	MRPL57	
DUBR	1	DUBR	
HDGFL2	1	HDGFL2	
SRF	1	SRF	
TRAPPC3	1	TRAPPC3	
SMPD4BP	1	SMPD4BP	
LAD1	1	LAD1	
AP5M1	1	AP5M1	
NUP42	1	NUP42	
ZNF416	1	ZNF416	
RPS6KB1	1	RPS6KB1	
DYNC1I1	1	DYNC1I1	
TXNP6	1	TXNP6	
TGS1	1	TGS1	
DCAF15	1	DCAF15	
SLC29A1	1	SLC29A1	
TMEM30A-DT	1	TMEM30A-DT	
ZNF527	1	ZNF527	
FAM135A	1	FAM135A	
TMEM79	1	TMEM79	
GPATCH2	1	GPATCH2	
GPX3	1	GPX3	
SLC7A5P1	1	SLC7A5P1	
ZSCAN5A	1	ZSCAN5A	
BUD31	1	BUD31	
METAP2	1	METAP2	
PAH	1	PAH	
NXT1	1	NXT1	
UQCRH	1	UQCRH	
OASL	1	OASL	
C3orf52	1	C3orf52	
ZBTB7B	1	ZBTB7B	
HNRNPA0	1	HNRNPA0	
KMT2B	1	KMT2B	
AURKA	1	AURKA	
TRAPPC2B	1	TRAPPC2B	
RASL10B	1	RASL10B	
RIPK2	1	RIPK2	
CNOT4	1	CNOT4	
FABP5P1	1	FABP5P1	
WRN	1	WRN	
GPNMB	1	GPNMB	
OSTCP1	1	OSTCP1	
TXNDC9	1	TXNDC9	
RBBP8NL	1	RBBP8NL	
C11orf98	1	C11orf98	
MCIDAS	1	MCIDAS	
NCALD	1	NCALD	
CYP4F25P	1	CYP4F25P	
BCAT2	1	BCAT2	
FAM120AOS	1	FAM120AOS	
EIF4H	1	EIF4H	
ARSB	1	ARSB	
LSM12P1	1	LSM12P1	
SERPINA6	1	SERPINA6	
CKMT1A	1	CKMT1A	
ENSG00000233654	1	LOC105376748	
MRPL1	1	MRPL1	
VWA8	1	VWA8	
FAM171A1	1	FAM171A1	
PPIAP6	1	PPIAP6	
MRPS18B	1	MRPS18B	
PLEKHJ1	1	PLEKHJ1	
ZSCAN25	1	ZSCAN25	
DOP1A	1	DOP1A	
BMS1	1	BMS1	
FOXA1	1	FOXA1	
EYA3	1	EYA3	
VWCE	1	VWCE	
NF2	1	NF2	
ZNF875	1	ZNF875	
STK38	1	STK38	
H2AX	1	H2AX	
FAM20A	1	FAM20A	
UTP25	1	UTP25	
SLC35D2	1	SLC35D2	
MTG2	1	MTG2	
NPHS1	1	NPHS1	
HMGB1P6	1	HMGB1P6	
CTBP2	1	CTBP2	
ANP32E	1	ANP32E	
TRIM28	1	TRIM28	
B4GALT1-AS1	1	B4GALT1-AS1	
C1orf174	1	C1orf174	
DGCR11	1	DGCR11	
KHDRBS1	1	KHDRBS1	
SYP	1	SYP	
KLHL11	1	KLHL11	
GULP1	1	GULP1	
PPM1K	1	PPM1K	
SNAP25	1	SNAP25	
MRPS11	1	MRPS11	
SLAIN1	1	SLAIN1	
SENP1	1	SENP1	
NOSIP	1	NOSIP	
GPSM2	1	GPSM2	
WDR76	1	WDR76	
ZNF271P	1	ZNF271P	
PRDM2	1	PRDM2	
RPSAP19	1	RPSAP19	
ENTPD5	1	ENTPD5	
SERPINI1	1	SERPINI1	
GPC1	1	GPC1	
CYB5R2	1	CYB5R2	
AHI1	1	AHI1	
PROB1	1	PROB1	
SCFD1	1	SCFD1	
NRF1	1	NRF1	
HELLS	1	HELLS	
AKR1B10	1	AKR1B10	
ZNF107	1	ZNF107	
ZNF140	1	ZNF140	
DSEL	1	DSEL	
TTL	1	TTL	
SLC26A1	1	SLC26A1	
INTS10	1	INTS10	
SUPT5H	1	SUPT5H	
MTF2	1	MTF2	
ENSG00000268034	1	TPM3P5	
THAP4	1	THAP4	
KCTD3	1	KCTD3	
GFPT2	1	GFPT2	
FDX1	1	FDX1	
CLASRP	1	CLASRP	
PAF1	1	PAF1	
ZNF321P	1	ZNF321P	
IKBKGP1	1	IKBKGP1	
EGLN2	1	EGLN2	
GPR75	1	GPR75	
PSMA1	1	PSMA1	
FAF1	1	FAF1	
LRIG1	1	LRIG1	
EEF1AKMT4	1	EEF1AKMT4	
NARS2	1	NARS2	
LRRC1	1	LRRC1	
SNHG18	1	SNHG18	
ADGRG7	1	ADGRG7	
ALDH16A1	1	ALDH16A1	
TEC	1	TEC	
PRR18	1	PRR18	
EMD	1	EMD	
POLR3G	1	POLR3G	
BAK1	1	BAK1	
LRRCC1	1	LRRCC1	
CCDC92B	1	CCDC92B	
ANKS1A	1	ANKS1A	
THAP1	1	THAP1	
ACAD9	1	ACAD9	
LLPHP3	1	LLPHP3	
GINS3	1	GINS3	
AKT1	1	AKT1	
PSMD7	1	PSMD7	
EEF1B2P3	1	EEF1B2P3	
CASK	1	CASK	
TMEM192	1	TMEM192	
CHSY3	1	CHSY3	
ZFYVE26	1	ZFYVE26	
PACC1	1	PACC1	
MCCC1	1	MCCC1	
SRP9	1	SRP9	
ZBED9	1	ZBED9	
SLC35B1	1	SLC35B1	
CERS4	1	CERS4	
CD83	1	CD83	
SERBP1P6	1	SERBP1P6	
LRRC59	1	LRRC59	
CCL28	1	CCL28	
CERS6-AS1	1	CERS6-AS1	
CKAP5	1	CKAP5	
C1orf198	1	C1orf198	
LIG1	1	LIG1	
GNAQ	1	GNAQ	
CPSF6	1	CPSF6	
PSMC6	1	PSMC6	
ASDURF	1	ASDURF	
OTUD6B	1	OTUD6B	
SCLT1	1	SCLT1	
KIAA0825	1	KIAA0825	
ERCC8	1	ERCC8	
SLC25A53	1	SLC25A53	
NAT2	1	NAT2	
CORO2B	1	CORO2B	
ELOA	1	ELOA	
SLC39A8	1	SLC39A8	
MDH2	1	MDH2	
KIAA1328	1	KIAA1328	
ZNF491	1	ZNF491	
CAPN10-DT	1	CAPN10-DT	
FBXO43	1	FBXO43	
MMACHC	1	MMACHC	
ASF1B	1	ASF1B	
RPAP3	1	RPAP3	
MPPED1	1	MPPED1	
PIDD1	1	PIDD1	
KMT5A	1	KMT5A	
RSRC2	1	RSRC2	
C6orf47	1	C6orf47	
POF1B	1	POF1B	
PODXL2	1	PODXL2	
TRPC6	1	TRPC6	
VRK2	1	VRK2	
PSME4	1	PSME4	
DALRD3	1	DALRD3	
MRPL23	1	MRPL23	
CWC27	1	CWC27	
ILDR2	1	ILDR2	
AKIRIN1	1	AKIRIN1	
POLR2F	1	POLR2F	
NDUFA12	1	NDUFA12	
ZDHHC11	1	ZDHHC11	
FAM124A	1	FAM124A	
GPR3	1	GPR3	
TMEM222	1	TMEM222	
EIF2B2	1	EIF2B2	
INTU	1	INTU	
ZSCAN21	1	ZSCAN21	
ZNF317	1	ZNF317	
ZNF587B	1	ZNF587B	
MT-ND5	1	ND5	
GRSF1	1	GRSF1	
PPP1R15B	1	PPP1R15B	
KCNC1	1	KCNC1	
GNL3L	1	GNL3L	
PPARGC1B	1	PPARGC1B	
PXDC1	1	PXDC1	
RGP1	1	RGP1	
HMGN2P6	1	HMGN2P6	
PANK2	1	PANK2	
PLPPR3	1	PLPPR3	
PPIP5K2	1	PPIP5K2	
DNAJC21	1	DNAJC21	
ESR2	1	ESR2	
MGST1	1	MGST1	
CNTNAP3P2	1	CNTNAP3P2	
RBM20	1	RBM20	
ORMDL1	1	ORMDL1	
WAPL	1	WAPL	
SPIN3	1	SPIN3	
TLN2	1	TLN2	
CRACD	1	CRACD	
SLC19A2	1	SLC19A2	
MRPL51	1	MRPL51	
ZDHHC3	1	ZDHHC3	
CCDC18	1	CCDC18	
AKAP8L	1	AKAP8L	
ENSG00000223829	1	LOC105375267	
USP24	1	USP24	
DHX8	1	DHX8	
LSM6	1	LSM6	
MICAL3	1	MICAL3	
MASTL	1	MASTL	
CFL1	1	CFL1	
FAM241A	1	FAM241A	
ILF3	1	ILF3	
CYP2B6	1	CYP2B6	
TMOD3	1	TMOD3	
TRIM26	1	TRIM26	
RND3	1	RND3	
MTHFD1L	1	MTHFD1L	
MRPL21	1	MRPL21	
UGGT1	1	UGGT1	
ING5	1	ING5	
ULBP3	1	ULBP3	
TSGA10	1	TSGA10	
ZNF639	1	ZNF639	
ST6GALNAC2	1	ST6GALNAC2	
MT-ND4L	1	ND4L	
HSPD1P6	1	HSPD1P6	
GLRX3	1	GLRX3	
TRIM2	1	TRIM2	
PPP2R2B	1	PPP2R2B	
MTMR8	1	MTMR8	
RACGAP1	1	RACGAP1	
TEKT5	1	TEKT5	
IARS1	1	IARS1	
UBE2R2	1	UBE2R2	
GCLC	1	GCLC	
ZNF887P	1	ZNF887P	
TJP2	1	TJP2	
PLEKHH2	1	PLEKHH2	
S100P	1	S100P	
BCAP29	1	BCAP29	
LRRFIP1	1	LRRFIP1	
GNPAT	1	GNPAT	
FAM83G	1	FAM83G	
HNRNPLP2	1	HNRNPLP2	
PLK2	1	PLK2	
GTF2H5	1	GTF2H5	
TYW3	1	TYW3	
MIR503HG	1	MIR503HG	
TXNRD1	1	TXNRD1	
MPDU1	1	MPDU1	
MTREX	1	MTREX	
JADE3	1	JADE3	
EPM2AIP1	1	EPM2AIP1	
DDX21	1	DDX21	
MAML1	1	MAML1	
VAX2	1	VAX2	
FOXF1	1	FOXF1	
LHX4	1	LHX4	
RPL37A	1	RPL37A	
MMADHC	1	MMADHC	
ZNF260	1	ZNF260	
XKR6	1	XKR6	
TMEM60	1	TMEM60	
CDT1	1	CDT1	
FRMPD1	1	FRMPD1	
PSME2P2	1	PSME2P2	
ATP10B	1	ATP10B	
MMP24	1	MMP24	
TCF24	1	TCF24	
ACTL6A	1	ACTL6A	
SHLD3	1	SHLD3	
CCL16	1	CCL16	
ZGPAT	1	ZGPAT	
HMBS	1	HMBS	
STIL	1	STIL	
SPHK1	1	SPHK1	
POLR3H	1	POLR3H	
KRBA1	1	KRBA1	
CIBAR1	1	CIBAR1	
FAM169A	1	FAM169A	
WRNIP1	1	WRNIP1	
PCOTH	1	PCOTH	
RABIF	1	RABIF	
SLCO4A1-AS1	1	SLCO4A1-AS1	
TTLL7	1	TTLL7	
NT5DC2	1	NT5DC2	
DDX51	1	DDX51	
ZNF615	1	ZNF615	
RNASEK	1	RNASEK	
FKBP1C	1	FKBP1C	
LINC00261	1	LINC00261	
JMJD4	1	JMJD4	
TRAPPC14	1	TRAPPC14	
GLMN	1	GLMN	
RTKN2	1	RTKN2	
ZCCHC24	1	ZCCHC24	
KIF5C	1	KIF5C	
ZNF440	1	ZNF440	
TPPP	1	TPPP	
CEP192	1	CEP192	
PDZK1	1	PDZK1	
